snapshot_date,location,product_id,quantity_on_hand,days_in_stock,reorder_level
2025-07-31,Dania Beach,P0083,0,10,1
2026-04-30,Lake Worth,P0285,8,32,1
2026-06-30,Lake Worth,P0254,0,24,2
2026-06-30,Lake Worth,P0022,19,8,1
2026-05-31,Oakland Park,P0299,2,181,2
2025-12-31,Dania Beach,P0300,0,28,3
2025-07-31,Dania Beach,P0080,3,139,3
2025-07-31,Lake Worth,P0052,1,18,3
2025-08-31,Lake Worth,P0210,3,56,2
2026-06-30,Oakland Park,P0287,3,25,3
2025-07-31,Lake Worth,P0192,5,18,1
2025-08-31,Dania Beach,P0226,1,14,2
2025-09-30,Dania Beach,P0162,1,49,3
2025-08-31,Dania Beach,P0044,0,6,3
2026-01-31,Lake Worth,P0253,14,70,2
2025-10-31,Lake Worth,P0063,6,50,2
2025-12-31,Oakland Park,P0157,9,45,3
2026-03-31,Dania Beach,P0135,2,18,2
2025-09-30,Oakland Park,P0169,3,21,2
2026-06-30,Lake Worth,P0151,4,11,1
2026-03-31,Oakland Park,P0129,2,69,3
2025-08-31,Dania Beach,P0258,154,53,2
2026-04-30,Lake Worth,P0266,4,36,3
2026-05-31,Oakland Park,P0108,5,45,3
2025-12-31,Dania Beach,P0095,8,33,2
2026-02-28,Dania Beach,P0276,1,32,2
2025-10-31,Lake Worth,P0115,2,65,2
2025-11-30,Dania Beach,P0135,4,22,1
2025-10-31,Dania Beach,P0300,3,74,3
2026-01-31,Oakland Park,P0170,10,170,2
2025-09-30,Oakland Park,P0059,2,14,2
2026-01-31,Lake Worth,P0020,8,9,1
2026-06-30,Dania Beach,P0247,2,166,2
2026-01-31,Lake Worth,P0154,4,187,2
2026-01-31,Dania Beach,P0293,4,49,2
2026-06-30,Oakland Park,P0059,2,217,2
2025-11-30,Oakland Park,P0210,1,45,3
2026-05-31,Dania Beach,P0221,1,72,2
2026-03-31,Lake Worth,P0091,14,14,2
2026-06-30,Oakland Park,P0241,2,28,1
2025-10-31,Lake Worth,P0254,0,39,2
2026-04-30,Oakland Park,P0242,4,46,2
2026-05-31,Dania Beach,P0054,5,92,3
2025-07-31,Lake Worth,P0082,2,257,2
2026-04-30,Dania Beach,P0194,0,57,1
2026-01-31,Lake Worth,P0279,5,33,3
2026-02-28,Dania Beach,P0194,0,61,2
2025-08-31,Lake Worth,P0259,5,288,2
2026-05-31,Lake Worth,P0285,4,92,2
2025-09-30,Lake Worth,P0100,14,10,2
2025-10-31,Dania Beach,P0094,5,28,2
2025-07-31,Oakland Park,P0057,4,202,1
2025-07-31,Oakland Park,P0065,0,11,2
2026-05-31,Lake Worth,P0277,3,12,2
2025-08-31,Dania Beach,P0083,3,51,2
2026-03-31,Lake Worth,P0258,159,58,2
2025-07-31,Dania Beach,P0202,4,35,3
2025-10-31,Lake Worth,P0263,1,213,2
2025-10-31,Oakland Park,P0133,3,43,2
2026-02-28,Dania Beach,P0138,26,121,2
2026-03-31,Oakland Park,P0200,3,61,2
2026-06-30,Oakland Park,P0226,2,115,2
2026-01-31,Oakland Park,P0009,4,74,2
2026-03-31,Oakland Park,P0259,3,34,3
2026-05-31,Dania Beach,P0080,3,6,2
2025-12-31,Dania Beach,P0035,0,0,3
2026-06-30,Dania Beach,P0026,0,45,3
2026-03-31,Lake Worth,P0021,4,30,2
2026-03-31,Lake Worth,P0219,4,43,2
2026-04-30,Oakland Park,P0048,2,35,1
2025-07-31,Lake Worth,P0085,7,68,1
2025-08-31,Lake Worth,P0003,4,73,2
2025-12-31,Oakland Park,P0250,44,7,3
2026-06-30,Lake Worth,P0277,3,44,3
2026-01-31,Dania Beach,P0264,0,0,2
2026-02-28,Dania Beach,P0159,7,69,2
2026-01-31,Lake Worth,P0146,0,60,2
2026-04-30,Lake Worth,P0084,2,31,1
2026-06-30,Lake Worth,P0223,2,27,2
2025-12-31,Lake Worth,P0152,9,60,2
2025-09-30,Oakland Park,P0017,3,22,2
2025-09-30,Lake Worth,P0192,6,32,3
2025-12-31,Oakland Park,P0258,160,68,2
2025-07-31,Lake Worth,P0188,14,63,2
2026-06-30,Oakland Park,P0117,0,18,3
2025-07-31,Oakland Park,P0234,7,9,3
2026-04-30,Lake Worth,P0060,10,23,2
2026-03-31,Oakland Park,P0235,0,40,2
2025-11-30,Dania Beach,P0193,5,52,3
2025-10-31,Dania Beach,P0112,19,35,2
2025-07-31,Lake Worth,P0177,7,46,2
2026-06-30,Lake Worth,P0075,1,54,2
2025-12-31,Lake Worth,P0176,4,21,2
2026-02-28,Lake Worth,P0082,6,48,2
2025-10-31,Lake Worth,P0165,3,67,1
2025-11-30,Oakland Park,P0164,1,62,3
2025-12-31,Dania Beach,P0249,1,21,2
2026-05-31,Dania Beach,P0137,5,274,3
2026-01-31,Dania Beach,P0290,2,8,2
2025-07-31,Lake Worth,P0139,0,26,3
2025-12-31,Lake Worth,P0140,4,273,2
2026-03-31,Oakland Park,P0228,2,18,3
2025-08-31,Oakland Park,P0126,3,202,1
2025-09-30,Dania Beach,P0264,0,0,3
2025-07-31,Lake Worth,P0124,2,24,2
2025-08-31,Lake Worth,P0056,6,44,3
2026-01-31,Dania Beach,P0165,0,24,2
2025-10-31,Dania Beach,P0126,5,15,3
2025-08-31,Lake Worth,P0126,3,69,2
2026-04-30,Lake Worth,P0139,4,227,3
2026-05-31,Dania Beach,P0238,2,73,1
2025-10-31,Oakland Park,P0030,0,9,3
2025-07-31,Dania Beach,P0155,2,72,2
2025-07-31,Oakland Park,P0274,2,54,2
2026-03-31,Lake Worth,P0207,6,65,3
2025-10-31,Lake Worth,P0169,2,75,2
2025-12-31,Lake Worth,P0220,3,56,2
2025-11-30,Oakland Park,P0123,22,28,2
2025-10-31,Lake Worth,P0162,1,189,3
2025-11-30,Lake Worth,P0196,14,22,3
2026-04-30,Dania Beach,P0255,0,58,2
2025-08-31,Lake Worth,P0230,0,39,2
2026-02-28,Dania Beach,P0187,1,36,2
2025-09-30,Oakland Park,P0215,3,27,2
2025-11-30,Dania Beach,P0130,1,168,1
2026-05-31,Oakland Park,P0047,2,21,1
2026-02-28,Oakland Park,P0128,10,124,2
2026-04-30,Lake Worth,P0071,9,218,2
2025-12-31,Lake Worth,P0031,8,5,1
2025-12-31,Dania Beach,P0023,2,65,3
2026-01-31,Oakland Park,P0269,4,120,1
2025-08-31,Lake Worth,P0201,0,65,1
2026-06-30,Dania Beach,P0262,2,62,3
2025-12-31,Oakland Park,P0024,13,92,2
2026-05-31,Lake Worth,P0295,0,31,3
2026-06-30,Oakland Park,P0097,3,27,3
2025-10-31,Lake Worth,P0047,0,49,3
2026-02-28,Oakland Park,P0186,0,32,1
2026-06-30,Oakland Park,P0050,14,70,2
2025-10-31,Lake Worth,P0182,0,21,2
2025-10-31,Dania Beach,P0222,3,69,2
2025-09-30,Dania Beach,P0124,4,307,2
2026-01-31,Oakland Park,P0178,14,157,1
2026-06-30,Lake Worth,P0013,1,28,1
2025-09-30,Dania Beach,P0084,2,18,3
2026-02-28,Dania Beach,P0177,5,182,1
2025-11-30,Dania Beach,P0039,3,8,1
2025-10-31,Lake Worth,P0195,3,108,1
2026-01-31,Dania Beach,P0260,1,65,2
2026-06-30,Oakland Park,P0087,2,65,1
2025-07-31,Dania Beach,P0183,1,41,2
2025-07-31,Oakland Park,P0277,3,59,1
2025-12-31,Oakland Park,P0288,8,73,2
2025-10-31,Oakland Park,P0163,0,5,1
2026-04-30,Dania Beach,P0034,6,59,2
2026-05-31,Dania Beach,P0047,7,15,3
2026-05-31,Dania Beach,P0199,4,58,1
2026-04-30,Dania Beach,P0143,1,245,2
2026-01-31,Dania Beach,P0077,4,66,2
2025-10-31,Lake Worth,P0259,3,255,1
2026-03-31,Dania Beach,P0285,5,49,1
2026-01-31,Lake Worth,P0024,3,22,2
2026-03-31,Oakland Park,P0070,2,24,1
2026-04-30,Dania Beach,P0063,8,61,3
2025-12-31,Oakland Park,P0252,1,5,2
2025-08-31,Lake Worth,P0248,6,40,1
2026-06-30,Lake Worth,P0175,6,58,1
2026-02-28,Oakland Park,P0174,0,61,2
2025-09-30,Dania Beach,P0277,5,198,2
2025-09-30,Lake Worth,P0143,0,17,3
2026-04-30,Lake Worth,P0294,7,130,2
2025-10-31,Dania Beach,P0246,0,11,2
2025-08-31,Dania Beach,P0031,7,37,2
2025-12-31,Oakland Park,P0132,3,17,2
2025-08-31,Oakland Park,P0251,3,54,3
2025-07-31,Oakland Park,P0235,1,39,3
2025-07-31,Lake Worth,P0113,8,202,2
2025-11-30,Lake Worth,P0070,0,45,2
2026-01-31,Oakland Park,P0085,4,234,2
2026-01-31,Dania Beach,P0104,6,62,2
2026-05-31,Lake Worth,P0098,8,56,1
2025-12-31,Oakland Park,P0190,6,63,1
2026-05-31,Oakland Park,P0242,1,13,2
2026-06-30,Dania Beach,P0159,0,61,1
2025-08-31,Dania Beach,P0030,0,5,1
2026-05-31,Dania Beach,P0258,159,65,1
2026-01-31,Dania Beach,P0119,0,16,2
2026-05-31,Lake Worth,P0014,1,6,1
2025-07-31,Dania Beach,P0053,1,42,2
2026-02-28,Dania Beach,P0176,3,41,1
2025-08-31,Dania Beach,P0174,1,68,1
2026-02-28,Lake Worth,P0079,8,153,2
2026-05-31,Lake Worth,P0095,11,36,2
2026-01-31,Oakland Park,P0035,13,310,3
2026-05-31,Oakland Park,P0038,0,28,3
2026-02-28,Oakland Park,P0100,17,50,3
2026-03-31,Dania Beach,P0006,6,69,1
2025-08-31,Oakland Park,P0144,11,128,3
2026-05-31,Oakland Park,P0176,5,58,2
2025-09-30,Oakland Park,P0255,2,184,1
2025-09-30,Oakland Park,P0205,7,267,2
2025-12-31,Lake Worth,P0284,3,31,2
2026-02-28,Oakland Park,P0133,6,138,1
2025-08-31,Oakland Park,P0236,3,52,3
2026-05-31,Dania Beach,P0249,3,136,2
2025-12-31,Dania Beach,P0050,10,19,2
2026-01-31,Dania Beach,P0274,5,265,1
2025-12-31,Dania Beach,P0205,0,0,2
2025-11-30,Lake Worth,P0053,1,42,1
2025-10-31,Oakland Park,P0184,1,70,2
2025-09-30,Lake Worth,P0144,0,29,2
2026-06-30,Dania Beach,P0269,3,287,2
2026-06-30,Dania Beach,P0169,0,9,2
2026-02-28,Lake Worth,P0254,0,65,2
2025-09-30,Oakland Park,P0131,0,51,2
2026-03-31,Lake Worth,P0100,14,63,1
2026-03-31,Lake Worth,P0277,1,25,1
2026-05-31,Oakland Park,P0136,0,9,2
2026-03-31,Oakland Park,P0076,8,102,1
2025-10-31,Dania Beach,P0111,2,24,3
2026-01-31,Dania Beach,P0204,0,6,1
2026-01-31,Lake Worth,P0028,61,63,2
2025-09-30,Dania Beach,P0297,3,59,1
2025-10-31,Oakland Park,P0235,1,18,3
2026-04-30,Lake Worth,P0265,4,23,1
2025-11-30,Dania Beach,P0206,0,0,2
2025-10-31,Dania Beach,P0169,0,49,3
2026-05-31,Dania Beach,P0110,1,144,2
2026-01-31,Dania Beach,P0289,2,55,3
2026-01-31,Oakland Park,P0080,0,63,1
2026-05-31,Oakland Park,P0104,10,25,2
2025-09-30,Oakland Park,P0050,9,39,1
2025-09-30,Lake Worth,P0021,5,40,2
2026-01-31,Lake Worth,P0048,4,36,2
2025-08-31,Dania Beach,P0249,3,53,2
2026-06-30,Dania Beach,P0081,8,23,2
2025-09-30,Lake Worth,P0200,3,63,3
2025-08-31,Dania Beach,P0107,0,0,1
2026-06-30,Lake Worth,P0057,2,71,2
2026-01-31,Oakland Park,P0233,10,19,3
2025-10-31,Lake Worth,P0229,65,264,1
2025-08-31,Lake Worth,P0184,4,262,2
2026-06-30,Oakland Park,P0046,3,54,1
2025-11-30,Oakland Park,P0064,0,74,2
2025-09-30,Dania Beach,P0156,0,0,3
2026-03-31,Dania Beach,P0103,3,306,2
2025-12-31,Lake Worth,P0060,9,68,1
2026-05-31,Dania Beach,P0078,3,50,2
2025-10-31,Oakland Park,P0149,2,30,3
2025-12-31,Oakland Park,P0214,4,112,2
2025-07-31,Dania Beach,P0210,0,59,2
2026-06-30,Lake Worth,P0141,19,57,2
2025-11-30,Lake Worth,P0046,1,26,3
2026-03-31,Lake Worth,P0069,21,24,2
2026-01-31,Lake Worth,P0214,4,65,2
2025-10-31,Dania Beach,P0057,4,310,2
2025-10-31,Lake Worth,P0074,2,54,1
2025-12-31,Dania Beach,P0295,2,15,3
2026-01-31,Lake Worth,P0203,2,22,2
2025-09-30,Lake Worth,P0290,0,71,1
2026-05-31,Oakland Park,P0110,1,19,3
2025-07-31,Dania Beach,P0198,0,0,2
2026-01-31,Dania Beach,P0215,6,73,3
2025-08-31,Lake Worth,P0050,9,148,2
2026-03-31,Lake Worth,P0165,3,20,2
2025-12-31,Dania Beach,P0141,22,22,3
2026-04-30,Lake Worth,P0151,5,34,2
2025-11-30,Oakland Park,P0116,6,262,2
2026-03-31,Oakland Park,P0096,1,39,3
2026-02-28,Dania Beach,P0298,14,231,2
2026-04-30,Dania Beach,P0258,156,52,2
2026-06-30,Dania Beach,P0299,2,20,3
2026-04-30,Lake Worth,P0199,2,32,2
2025-08-31,Lake Worth,P0249,2,107,1
2026-05-31,Dania Beach,P0188,0,0,1
2026-04-30,Dania Beach,P0146,2,56,1
2025-09-30,Lake Worth,P0297,4,24,2
2025-07-31,Oakland Park,P0182,3,13,2
2025-10-31,Oakland Park,P0249,4,48,3
2026-03-31,Dania Beach,P0129,7,51,2
2026-06-30,Lake Worth,P0128,4,224,3
2025-08-31,Oakland Park,P0091,12,145,3
2026-02-28,Lake Worth,P0219,0,13,3
2025-09-30,Dania Beach,P0270,7,21,3
2025-09-30,Lake Worth,P0056,2,69,3
2026-02-28,Lake Worth,P0248,4,23,1
2025-11-30,Lake Worth,P0267,1,53,1
2026-06-30,Oakland Park,P0026,2,214,1
2026-05-31,Oakland Park,P0014,3,68,2
2025-09-30,Oakland Park,P0246,0,12,3
2026-05-31,Oakland Park,P0077,9,100,3
2025-08-31,Dania Beach,P0097,3,212,2
2026-05-31,Oakland Park,P0196,17,14,1
2026-02-28,Dania Beach,P0044,3,75,3
2026-04-30,Dania Beach,P0195,4,18,2
2025-09-30,Dania Beach,P0117,0,43,2
2026-04-30,Oakland Park,P0015,2,42,3
2025-07-31,Dania Beach,P0166,1,276,2
2026-01-31,Lake Worth,P0137,8,31,3
2025-09-30,Oakland Park,P0153,3,42,2
2025-07-31,Dania Beach,P0179,0,11,1
2026-04-30,Oakland Park,P0291,2,31,3
2026-01-31,Dania Beach,P0262,0,44,3
2025-10-31,Lake Worth,P0013,3,107,3
2025-09-30,Dania Beach,P0266,7,60,3
2025-07-31,Lake Worth,P0128,1,41,2
2025-11-30,Dania Beach,P0141,23,203,3
2025-09-30,Dania Beach,P0195,1,11,1
2025-07-31,Lake Worth,P0103,0,59,3
2026-03-31,Dania Beach,P0205,0,0,3
2026-05-31,Lake Worth,P0194,3,46,2
2026-04-30,Oakland Park,P0249,4,38,2
2026-04-30,Lake Worth,P0097,0,74,2
2026-04-30,Lake Worth,P0191,3,75,1
2026-03-31,Lake Worth,P0159,1,69,1
2026-02-28,Dania Beach,P0286,9,19,1
2025-07-31,Oakland Park,P0232,14,33,1
2025-12-31,Lake Worth,P0266,4,66,1
2025-10-31,Oakland Park,P0283,8,31,2
2025-11-30,Oakland Park,P0206,9,173,2
2025-12-31,Oakland Park,P0274,3,37,3
2025-10-31,Oakland Park,P0093,5,21,1
2026-05-31,Oakland Park,P0297,3,273,1
2026-03-31,Lake Worth,P0082,6,51,2
2026-04-30,Oakland Park,P0287,0,28,2
2025-10-31,Oakland Park,P0185,5,49,2
2026-02-28,Dania Beach,P0071,7,54,2
2025-11-30,Dania Beach,P0080,0,27,3
2025-09-30,Oakland Park,P0276,0,74,1
2026-06-30,Dania Beach,P0196,13,13,2
2026-01-31,Dania Beach,P0277,2,15,1
2025-09-30,Oakland Park,P0095,8,52,2
2025-10-31,Oakland Park,P0250,43,57,1
2025-12-31,Lake Worth,P0170,8,54,2
2026-03-31,Lake Worth,P0058,10,18,2
2026-05-31,Dania Beach,P0025,3,11,2
2025-08-31,Oakland Park,P0282,1,64,2
2025-11-30,Lake Worth,P0010,7,11,2
2025-07-31,Dania Beach,P0269,4,33,1
2026-03-31,Lake Worth,P0089,0,22,3
2025-08-31,Dania Beach,P0008,6,27,2
2025-10-31,Oakland Park,P0150,4,49,2
2025-09-30,Oakland Park,P0226,4,47,2
2026-02-28,Lake Worth,P0104,9,59,2
2026-02-28,Oakland Park,P0103,0,22,2
2026-04-30,Dania Beach,P0185,0,44,3
2026-04-30,Lake Worth,P0283,5,108,3
2026-04-30,Oakland Park,P0140,4,7,2
2025-07-31,Dania Beach,P0104,9,62,2
2025-10-31,Lake Worth,P0283,5,27,2
2025-10-31,Oakland Park,P0228,4,46,2
2025-10-31,Dania Beach,P0148,3,8,1
2026-03-31,Dania Beach,P0275,5,9,3
2026-01-31,Oakland Park,P0125,9,51,1
2025-10-31,Dania Beach,P0296,3,43,3
2025-11-30,Lake Worth,P0213,6,16,1
2025-10-31,Lake Worth,P0208,2,317,2
2025-10-31,Oakland Park,P0177,5,179,1
2025-12-31,Dania Beach,P0048,4,286,2
2025-07-31,Lake Worth,P0261,1,13,2
2025-10-31,Oakland Park,P0194,0,73,2
2025-09-30,Oakland Park,P0277,0,44,3
2026-05-31,Lake Worth,P0282,1,74,2
2026-05-31,Oakland Park,P0200,2,147,2
2025-12-31,Lake Worth,P0293,2,24,3
2025-08-31,Dania Beach,P0208,0,12,2
2025-09-30,Dania Beach,P0067,0,0,2
2025-07-31,Dania Beach,P0188,0,0,3
2025-12-31,Oakland Park,P0061,1,8,2
2025-09-30,Dania Beach,P0151,0,0,3
2025-12-31,Lake Worth,P0121,7,47,2
2026-05-31,Dania Beach,P0224,6,281,3
2026-02-28,Dania Beach,P0133,5,10,2
2025-12-31,Dania Beach,P0018,0,25,3
2025-08-31,Lake Worth,P0055,0,54,2
2026-03-31,Dania Beach,P0114,1,184,1
2026-03-31,Dania Beach,P0064,0,69,3
2026-05-31,Lake Worth,P0264,11,271,2
2026-05-31,Oakland Park,P0134,9,68,2
2025-12-31,Lake Worth,P0127,5,59,3
2026-02-28,Lake Worth,P0256,2,47,2
2026-03-31,Oakland Park,P0095,8,19,1
2026-04-30,Dania Beach,P0265,2,41,1
2026-05-31,Oakland Park,P0048,3,61,2
2025-07-31,Oakland Park,P0088,0,50,1
2025-10-31,Lake Worth,P0197,5,48,2
2025-12-31,Oakland Park,P0014,3,19,2
2026-05-31,Lake Worth,P0276,0,51,3
2026-03-31,Lake Worth,P0197,1,32,1
2025-10-31,Oakland Park,P0264,13,144,2
2026-05-31,Oakland Park,P0255,2,32,2
2026-03-31,Dania Beach,P0094,3,39,3
2025-08-31,Dania Beach,P0194,1,292,2
2026-05-31,Lake Worth,P0206,2,108,2
2025-11-30,Lake Worth,P0137,7,16,2
2025-11-30,Dania Beach,P0267,4,44,1
2026-01-31,Dania Beach,P0055,1,108,3
2026-06-30,Dania Beach,P0180,1,33,1
2026-06-30,Oakland Park,P0221,4,69,2
2026-04-30,Lake Worth,P0130,0,9,2
2025-10-31,Oakland Park,P0081,3,271,1
2025-10-31,Oakland Park,P0091,13,64,2
2026-04-30,Lake Worth,P0221,1,73,1
2026-01-31,Dania Beach,P0088,4,62,2
2025-09-30,Oakland Park,P0161,8,64,2
2025-08-31,Dania Beach,P0074,0,55,2
2025-09-30,Lake Worth,P0218,0,23,3
2026-06-30,Lake Worth,P0169,2,47,2
2026-05-31,Dania Beach,P0283,8,134,3
2026-06-30,Dania Beach,P0238,3,70,2
2025-08-31,Oakland Park,P0022,11,35,1
2025-09-30,Lake Worth,P0127,3,318,2
2025-07-31,Oakland Park,P0196,15,73,1
2026-03-31,Dania Beach,P0222,4,10,2
2026-06-30,Lake Worth,P0133,2,65,2
2026-05-31,Lake Worth,P0064,5,25,3
2025-07-31,Dania Beach,P0257,0,5,2
2025-10-31,Oakland Park,P0015,0,73,2
2026-03-31,Lake Worth,P0005,4,41,2
2025-08-31,Lake Worth,P0177,2,13,2
2025-07-31,Lake Worth,P0211,1,189,2
2025-10-31,Dania Beach,P0214,2,67,1
2026-01-31,Dania Beach,P0087,7,48,2
2026-05-31,Lake Worth,P0012,1,30,2
2026-03-31,Oakland Park,P0247,4,12,3
2025-08-31,Oakland Park,P0113,10,211,2
2025-08-31,Lake Worth,P0112,21,66,2
2025-12-31,Lake Worth,P0236,0,67,3
2025-12-31,Oakland Park,P0006,7,14,3
2025-09-30,Lake Worth,P0177,4,5,3
2025-10-31,Dania Beach,P0240,4,228,2
2025-09-30,Oakland Park,P0077,10,207,3
2026-01-31,Lake Worth,P0234,9,287,1
2026-04-30,Dania Beach,P0110,6,317,2
2025-09-30,Lake Worth,P0041,5,68,2
2026-05-31,Oakland Park,P0167,6,53,1
2025-10-31,Dania Beach,P0133,6,19,3
2026-03-31,Dania Beach,P0179,1,51,2
2026-05-31,Dania Beach,P0290,2,70,3
2026-03-31,Oakland Park,P0278,0,64,2
2026-06-30,Lake Worth,P0168,1,137,3
2025-11-30,Dania Beach,P0087,2,229,3
2025-10-31,Lake Worth,P0053,0,59,2
2026-02-28,Oakland Park,P0251,6,34,1
2025-11-30,Oakland Park,P0168,1,61,3
2026-06-30,Oakland Park,P0143,0,10,2
2025-08-31,Oakland Park,P0260,0,28,3
2025-09-30,Oakland Park,P0048,5,19,2
2026-04-30,Dania Beach,P0109,5,216,1
2026-04-30,Oakland Park,P0169,1,69,2
2025-09-30,Dania Beach,P0080,2,73,2
2026-05-31,Oakland Park,P0141,23,54,1
2026-02-28,Oakland Park,P0161,7,8,1
2025-07-31,Dania Beach,P0035,0,0,2
2025-10-31,Lake Worth,P0275,4,42,1
2025-12-31,Dania Beach,P0151,0,0,1
2026-04-30,Oakland Park,P0082,3,20,2
2026-06-30,Oakland Park,P0166,0,7,2
2025-10-31,Lake Worth,P0153,1,219,2
2026-06-30,Lake Worth,P0102,5,55,3
2026-03-31,Dania Beach,P0266,5,223,1
2025-12-31,Dania Beach,P0210,4,47,1
2025-07-31,Oakland Park,P0036,6,140,2
2025-10-31,Dania Beach,P0278,5,5,1
2026-06-30,Oakland Park,P0037,7,167,2
2025-12-31,Oakland Park,P0238,1,193,2
2025-12-31,Lake Worth,P0247,8,10,1
2026-03-31,Lake Worth,P0287,0,32,3
2025-10-31,Oakland Park,P0111,0,58,1
2025-08-31,Dania Beach,P0276,1,91,3
2025-09-30,Dania Beach,P0089,4,44,3
2026-01-31,Oakland Park,P0274,1,55,2
2026-04-30,Lake Worth,P0195,0,68,2
2025-11-30,Dania Beach,P0103,5,34,2
2026-02-28,Oakland Park,P0091,8,13,2
2025-07-31,Oakland Park,P0174,1,58,2
2025-08-31,Lake Worth,P0103,0,46,3
2025-07-31,Lake Worth,P0226,3,21,2
2026-01-31,Dania Beach,P0142,0,8,2
2025-10-31,Lake Worth,P0209,15,59,2
2025-11-30,Dania Beach,P0044,0,41,3
2026-02-28,Lake Worth,P0264,11,23,2
2026-06-30,Lake Worth,P0260,0,30,2
2025-08-31,Lake Worth,P0268,1,24,2
2026-01-31,Dania Beach,P0149,3,154,2
2025-11-30,Dania Beach,P0084,3,51,2
2026-05-31,Lake Worth,P0244,3,5,3
2026-01-31,Dania Beach,P0130,0,54,2
2026-06-30,Oakland Park,P0095,9,41,2
2025-11-30,Oakland Park,P0288,8,20,1
2025-09-30,Lake Worth,P0291,3,274,1
2025-08-31,Lake Worth,P0287,1,70,2
2025-11-30,Dania Beach,P0042,20,65,2
2026-02-28,Oakland Park,P0085,1,32,1
2025-09-30,Dania Beach,P0005,2,9,2
2026-01-31,Oakland Park,P0083,3,33,2
2025-09-30,Dania Beach,P0142,3,26,2
2026-05-31,Lake Worth,P0296,4,172,2
2026-05-31,Lake Worth,P0108,6,47,3
2026-06-30,Lake Worth,P0163,1,267,2
2025-08-31,Lake Worth,P0254,0,50,1
2026-01-31,Lake Worth,P0219,0,70,1
2025-10-31,Oakland Park,P0002,3,289,3
2026-03-31,Lake Worth,P0280,4,63,3
2025-10-31,Lake Worth,P0104,1,14,2
2026-05-31,Dania Beach,P0135,1,27,2
2025-07-31,Dania Beach,P0242,6,6,2
2026-05-31,Lake Worth,P0250,47,70,2
2025-09-30,Oakland Park,P0274,0,19,2
2026-04-30,Dania Beach,P0134,8,137,2
2025-08-31,Dania Beach,P0192,5,22,2
2026-05-31,Oakland Park,P0074,2,24,2
2025-08-31,Lake Worth,P0080,2,38,2
2026-05-31,Oakland Park,P0057,5,99,2
2026-05-31,Oakland Park,P0085,1,68,2
2026-01-31,Lake Worth,P0139,5,40,1
2025-10-31,Oakland Park,P0190,5,32,2
2025-11-30,Dania Beach,P0014,0,31,2
2025-12-31,Dania Beach,P0132,6,71,3
2025-11-30,Dania Beach,P0043,2,9,3
2026-01-31,Oakland Park,P0039,1,21,3
2025-11-30,Oakland Park,P0181,29,25,2
2026-05-31,Dania Beach,P0057,5,25,1
2025-12-31,Oakland Park,P0259,3,70,2
2025-08-31,Lake Worth,P0278,1,266,3
2025-12-31,Lake Worth,P0215,5,27,1
2025-10-31,Oakland Park,P0180,6,35,2
2025-11-30,Lake Worth,P0078,2,64,1
2025-09-30,Lake Worth,P0287,0,26,2
2025-11-30,Dania Beach,P0181,31,49,2
2026-05-31,Lake Worth,P0177,3,55,1
2025-09-30,Lake Worth,P0111,0,68,1
2025-07-31,Oakland Park,P0240,5,13,2
2025-07-31,Dania Beach,P0189,0,0,2
2026-04-30,Lake Worth,P0063,6,20,2
2026-02-28,Dania Beach,P0291,1,253,2
2026-02-28,Lake Worth,P0240,5,72,2
2026-04-30,Oakland Park,P0237,4,14,2
2025-11-30,Lake Worth,P0197,3,25,1
2025-12-31,Lake Worth,P0080,0,53,3
2026-02-28,Dania Beach,P0220,0,16,2
2026-05-31,Dania Beach,P0239,4,28,3
2025-12-31,Oakland Park,P0038,0,31,2
2026-06-30,Lake Worth,P0210,4,98,2
2025-07-31,Dania Beach,P0165,0,9,3
2026-02-28,Lake Worth,P0011,0,30,1
2025-10-31,Lake Worth,P0034,1,26,1
2025-09-30,Dania Beach,P0187,0,6,3
2025-08-31,Oakland Park,P0242,6,59,1
2025-12-31,Dania Beach,P0244,4,71,2
2026-03-31,Lake Worth,P0008,7,59,2
2025-07-31,Lake Worth,P0147,4,49,2
2025-08-31,Lake Worth,P0002,2,19,3
2026-04-30,Oakland Park,P0070,2,19,2
2025-07-31,Oakland Park,P0222,7,47,1
2025-08-31,Oakland Park,P0237,4,66,1
2025-12-31,Lake Worth,P0283,11,65,1
2026-02-28,Lake Worth,P0025,3,36,3
2025-07-31,Oakland Park,P0158,2,27,3
2026-01-31,Oakland Park,P0283,6,279,3
2025-07-31,Oakland Park,P0055,3,69,2
2026-05-31,Dania Beach,P0009,3,173,2
2025-08-31,Dania Beach,P0180,5,33,2
2025-11-30,Lake Worth,P0079,7,64,2
2026-03-31,Dania Beach,P0101,3,58,2
2026-04-30,Dania Beach,P0297,2,67,2
2025-11-30,Oakland Park,P0200,1,16,2
2026-02-28,Dania Beach,P0008,7,73,1
2026-02-28,Oakland Park,P0187,2,37,2
2026-03-31,Dania Beach,P0097,3,25,1
2025-09-30,Oakland Park,P0197,0,7,2
2025-07-31,Lake Worth,P0234,7,62,2
2026-04-30,Dania Beach,P0160,0,39,2
2026-05-31,Oakland Park,P0269,3,245,2
2026-04-30,Lake Worth,P0076,6,9,1
2025-11-30,Lake Worth,P0260,6,20,2
2025-08-31,Lake Worth,P0031,5,283,2
2025-07-31,Oakland Park,P0027,5,73,2
2025-10-31,Lake Worth,P0299,4,42,2
2026-05-31,Oakland Park,P0288,8,51,3
2026-02-28,Dania Beach,P0077,8,31,2
