sale_id,sale_date,location,product_id,quantity,unit_price,discount
S001139,2025-08-17,Oakland Park,P0258,1,20.03,0.0
S008052,2026-04-24,Oakland Park,P0106,1,14.38,0.0
S002186,2025-09-28,Dania Beach,P0222,1,25.03,0.0
S007131,2026-04-01,Dania Beach,P0258,1,20.03,0.0
S005069,2025-12-28,Dania Beach,P0028,1,22.61,0.0
S006248,2026-02-22,Lake Worth,P0020,1,24.25,0.0
S003195,2025-11-05,Oakland Park,P0075,1,16.43,0.0
S006503,2026-03-06,Dania Beach,P0024,1,12.01,0.0
S001132,2025-08-16,Dania Beach,P0196,1,23.33,0.0
S002456,2025-10-07,Oakland Park,P0071,1,14.0,
S002422,2025-10-05,Dania Beach,P0034,1,17.39,
S008980,2026-05-28,Lake Worth,P0229,1,15.22,0.0
S006359,2026-02-28,Oakland Park,P0212,1,31.11,0.0
S003561,2025-11-21,Lake Worth,P0293,1,$17.47,0.0
S000738,2025-07-31,Oakland Park,P0250,1,26.07,
S006228,2026-02-22,Dania Beach,P0258,1,20.03,0.0
S002545,2025-10-11,Lake Worth,P0052,2,20.69,0.0
S002487,2025-10-08,Dania Beach,P0123,1,$32.28,0.0
S001072,8/14/2025,Dania Beach,P0078,3,34.08,0.0
S004369,12/14/2025,Dania Beach,P0298,1,10.79,2.0
S004739,2025-12-22,lake worth,P0250,1,26.07,0.0
S002842,2025-10-23,Dania Beach,P0157,2,8.43,0.0
S007139,2026-04-01,Dania Beach,P0113,1,15.71,0.0
S005128,2025-12-30,Dania Beach,P0145,1,18.52,0.0
S007134,2026-04-01,Dania Beach,P0139,1,25.22,0.0
S008937,2026-05-26,Dania Beach,P0120,1,23.21,0.0
S000412,2025-07-17,Oakland Park,P0245,1,30.57,5.0
S003793,2025-12-01,Lake Worth,P0195,1,23.58,0.0
S004704,2025-12-21,dania beach,P0181,1,38.54,2.0
S003661,2025-11-25,Dania Beach,P0283,1,41.77,0.0
S009519,6/18/2026,Dania Beach,P0197,1,24.23,0.0
S008318,5/2/2026,Lake Worth,P0227,1,22.7,2.0
S001322,2025-08-24,dania beach,P0087,1,10.56,0.0
S005848,2026-02-02,Dania Beach,P0022,1,7.3,0.0
S004648,2025-12-20,Oakland Park,P0258,1,20.03,2.0
S000761,2025-08-01,Dania Beach,P0294,1,30.88,0.0
S003719,2025-11-28,Dania Beach,P0157,1,8.43,0.0
S008686,2026-05-16,Oakland Park,P0120,1,23.21,0.0
S000999,2025-08-10,Oakland Park,P0187,1,8.33,0.0
S004703,2025-12-21,Dania Beach,P0033,1,13.41,0.0
S004449,2025-12-15,Lake Worth,P0067,1,22.05,2.0
S007731,2026-04-16,Oakland Park,P0212,1,31.11,0.0
S009710,2026-06-25,Dania Beach,P0011,1,31.32,0.0
S000832,2025-08-03,Dania Beach,P0045,1,31.47,0.0
S009104,2026-06-02,Dania Beach,P0181,1,38.54,5.0
S002491,10/8/2025,Lake Worth,P0122,3,15.39,0.0
S001237,2025-08-21,Oakland Park,P0094,1,$15.94,0.0
S001841,9/13/2025,oakland park,P0167,1,11.11,0.0
S002057,2025-09-22,Oakland Park,P0017,1,13.63,0.0
S007588,2026-04-12,Dania Beach,P0258,1,20.03,0.0
S005426,2026-01-11,Oakland Park,P0278,3,27.49,0.0
S007284,2026-04-05,Dania Beach,P0082,1,11.34,2.0
S005320,2026-01-06,Dania Beach,P0164,1,14.99,0.0
S000791,2025-08-02,Dania Beach,P0233,1,22.74,0.0
S009109,2026-06-02,Dania Beach,P0181,1,38.54,0.0
S007743,2026-04-16,Oakland Park,P0229,1,15.22,0.0
S006748,2026-03-16,Dania Beach,P0045,1,31.47,0.0
S007956,2026-04-22,Dania Beach,P0161,1,43.05,0.0
S005734,2026-01-27,Dania Beach,P0116,1,38.74,0.0
S009187,2026-06-05,dania beach,P0112,1,$9.26,0.0
S008714,2026-05-17,Lake Worth,P0245,1,30.57,0.0
S005386,2026-01-09,Dania Beach,P0258,1,20.03,0.0
S006757,2026-03-17,Lake Worth,P0157,1,8.43,0.0
S000084,2025-07-04,Oakland Park,P0192,2,9.96,0.0
S003130,2025-11-03,Dania Beach,P0258,1,20.03,0.0
S000199,2025-07-07,dania beach,P0187,1,8.33,0.0
S006741,2026-03-16,Dania Beach,P0258,1,20.03,
S000117,2025-07-05,Dania Beach,P0033,1,13.41,0.0
S009235,2026-06-07,Oakland Park,P0175,2,10.78,0.0
S006403,2026-03-02,Oakland Park,P0232,1,35.97,0.0
S005121,2025-12-29,Dania Beach,P0035,1,25.13,0.0
S003360,2025-11-13,Dania Beach,P0040,2,30.27,0.0
S000494,2025-07-20,Oakland Park,P0107,1,35.69,0.0
S009506,2026-06-18,Dania Beach,P0138,1,18.5,2.0
S004265,2025-12-12,Lake Worth,P0016,1,9.61,0.0
S005497,2026-01-15,Dania Beach,P0297,1,17.64,0.0
S006815,3/20/2026,Oakland Park,P0122,1,15.39,0.0
S006691,2026-03-14,Dania Beach,P0090,1,39.67,0.0
S002605,2025-10-13,Dania Beach,P0192,1,9.96,0.0
S000133,2025-07-06,Dania Beach,P0152,1,10.83,0.0
S000686,2025-07-29,Dania Beach,P0229,1,15.22,0.0
S003867,2025-12-02,Dania Beach,P0100,1,34.67,0.0
S005173,2025-12-31,Dania Beach,P0098,1,12.85,2.0
S008346,2026-05-03,Oakland Park,P0287,1,38.39,0.0
S001240,2025-08-21,Dania Beach,P0168,1,9.03,0.0
S005612,2026-01-21,Dania Beach,P0258,2,20.03,0.0
S005406,2026-01-10,Dania Beach,P0232,1,35.97,0.0
S000548,2025-07-23,Lake Worth,P0181,1,38.54,0.0
S001546,2025-09-01,Oakland Park,P0112,1,9.26,0.0
S001801,2025-09-12,Dania Beach,P0141,1,18.03,0.0
S007466,4/10/2026,Lake Worth,P0134,3,13.77,0.0
S009556,2026-06-20,OAKLAND PARK,P0069,1,$21.4,0.0
S003536,2025-11-20,Dania Beach,P0050,1,16.14,0.0
S006536,2026-03-07,Dania Beach,P0091,1,10.86,0.0
S004146,12/9/2025,Lake Worth,P0123,1,32.28,0.0
S008108,2026-04-26,Dania Beach,P0099,2,32.17,5.0
S000503,2025-07-20,oakland park,P0203,1,28.04,0.0
S006900,2026-03-22,Dania Beach,P0247,1,11.6,0.0
S009362,2026-06-12,Oakland Park,P0050,1,16.14,0.0
S005177,12/31/2025,Lake Worth,P0163,1,$12.13,0.0
S003516,2025-11-19,Oakland Park,P0277,1,12.14,0.0
S006653,2026-03-13,Lake Worth,P0112,2,9.26,0.0
S002575,2025-10-12,Oakland Park,P0250,1,26.07,0.0
S002227,2025-09-29,Dania Beach,P0229,1,15.22,0.0
S009191,2026-06-05,Oakland Park,P0140,1,17.16,0.0
S002100,2025-09-24,Dania Beach,P0239,3,7.76,0.0
S005824,2026-02-01,Dania Beach,P0220,1,18.24,0.0
S001047,2025-08-13,Lake Worth,P0296,1,10.05,0.0
S007625,2026-04-13,Lake Worth,P0041,1,11.22,0.0
S007415,2026-04-08,Dania Beach,P0176,1,38.34,0.0
S000838,2025-08-04,Lake Worth,P0180,1,$14.34,2.0
S004946,2025-12-27,Oakland Park,P0147,1,40.67,0.0
S003971,2025-12-05,Lake Worth,P0220,1,18.24,0.0
S005505,2026-01-16,Oakland Park,P0172,1,16.93,0.0
S004951,12/27/2025,Oakland Park,P0258,1,$20.03,0.0
S006687,2026-03-14,Dania Beach,P0122,2,15.39,5.0
S007419,2026-04-08,Dania Beach,P0264,2,39.66,0.0
S000355,2025-07-14,Dania Beach,P0141,2,18.03,5.0
S005976,2026-02-08,Oakland Park,P0087,1,10.56,0.0
S009608,2026-06-21,Oakland Park,P0108,1,$11.87,0.0
S005088,2025-12-29,Dania Beach,P0262,1,32.15,0.0
S004933,2025-12-26,Dania Beach,P0251,1,16.69,0.0
S000822,2025-08-03,DANIA BEACH,P0253,1,12.31,0.0
S000491,2025-07-20,Dania Beach,P0021,1,20.19,2.0
S004808,2025-12-24,Dania Beach,P0120,1,$23.21,
S006758,3/17/2026,Dania Beach,P0028,2,22.61,0.0
S004367,2025-12-14,Oakland Park,P0137,1,34.89,0.0
S004657,2025-12-20,Dania Beach,P0285,1,24.04,0.0
S006970,3/26/2026,Oakland Park,P0028,1,22.61,0.0
S007044,2026-03-29,Dania Beach,P0164,1,14.99,0.0
S000075,2025-07-03,Oakland Park,P0065,2,22.31,0.0
S005500,2026-01-15,Dania Beach,P0258,1,$20.03,0.0
S002961,2025-10-28,Lake Worth,P0028,1,22.61,0.0
S003407,11/15/2025,Dania Beach,P0240,1,29.77,0.0
S001519,8/31/2025,Lake Worth,P0091,1,10.86,0.0
S005422,2026-01-11,Dania Beach,P0168,1,$9.03,0.0
S005449,2026-01-12,Lake Worth,P0258,1,20.03,0.0
S008230,2026-04-28,Dania Beach,P0232,2,35.97,0.0
S005872,2026-02-03,Lake Worth,P0112,1,9.26,0.0
S000855,2025-08-04,Dania Beach,P0145,1,18.52,0.0
S002365,2025-10-04,DANIA BEACH,P0264,1,39.66,0.0
S008065,2026-04-25,Oakland Park,P0047,1,11.39,0.0
S005538,1/17/2026,Oakland Park,P0162,3,9.66,0.0
S004795,2025-12-23,Lake Worth,P0250,1,26.07,0.0
S006805,2026-03-19,Dania Beach,P0181,1,38.54,0.0
S004780,2025-12-23,Oakland Park,P0121,2,26.48,5.0
S009836,2026-06-30,Oakland Park,P0016,1,9.61,0.0
S005492,2026-01-15,Dania Beach,P0188,1,14.19,0.0
S004209,2025-12-11,Dania Beach,P0134,2,13.77,0.0
S000967,2025-08-10,Lake Worth,P0132,1,38.62,2.0
S008082,2026-04-25,Dania Beach,P0071,1,14.0,0.0
S002373,2025-10-04,Lake Worth,P0076,1,28.11,0.0
S001668,2025-09-06,Dania Beach,P0153,1,24.73,0.0
S004337,2025-12-13,Dania Beach,P0145,2,18.52,2.0
S004745,2025-12-22,Oakland Park,P0060,1,16.29,0.0
S006981,3/26/2026,Lake Worth,P0229,1,15.22,0.0
S007286,4/5/2026,Oakland Park,P0142,1,14.84,0.0
S006665,2026-03-13,Oakland Park,P0145,1,18.52,0.0
S007075,3/30/2026,Dania Beach,P0125,1,30.0,0.0
S003892,2025-12-03,DANIA BEACH,P0138,1,18.5,0.0
S000976,2025-08-10,Dania Beach,P0137,1,34.89,0.0
S006593,2026-03-10,Dania Beach,P0269,2,19.37,0.0
S004708,2025-12-21,Dania Beach,P0188,1,14.19,2.0
S002087,2025-09-23,Dania Beach,P0169,1,28.05,0.0
S005145,2025-12-30,Dania Beach,P0162,1,9.66,5.0
S006570,2026-03-09,Lake Worth,P0095,1,15.25,0.0
S003764,2025-11-30,Lake Worth,P0250,1,26.07,0.0
S000823,2025-08-03,Oakland Park,P0224,1,28.47,0.0
S008796,2026-05-20,Dania Beach,P0258,1,20.03,2.0
S009690,6/24/2026,Lake Worth,P0156,1,33.24,0.0
S004968,2025-12-27,Oakland Park,P0229,1,15.22,5.0
S007421,2026-04-08,dania beach,P0233,1,22.74,0.0
S000365,2025-07-15,Oakland Park,P0004,1,33.33,0.0
S003571,2025-11-22,Oakland Park,P0007,1,18.87,0.0
S007264,2026-04-05,Oakland Park,P0229,1,15.22,0.0
S001735,2025-09-09,Oakland Park,P0272,1,18.29,0.0
S003408,11/15/2025,Oakland Park,P0209,1,38.73,0.0
S009482,2026-06-16,Oakland Park,P0266,1,28.75,
S002007,2025-09-21,Oakland Park,P0068,2,18.85,0.0
S004363,2025-12-14,Lake Worth,P0120,3,23.21,0.0
S002125,2025-09-25,Dania Beach,P0185,1,20.14,0.0
S006836,3/20/2026,Oakland Park,P0091,1,10.86,0.0
S009442,2026-06-15,Lake Worth,P0181,1,38.54,2.0
S004632,2025-12-20,DANIA BEACH,P0222,1,25.03,0.0
S004583,2025-12-19,LAKE WORTH,P0138,1,18.5,0.0
S002512,2025-10-10,Lake Worth,P0028,1,22.61,0.0
S005944,2026-02-07,Lake Worth,P0219,1,$19.95,0.0
S006638,2026-03-12,Dania Beach,P0112,1,9.26,0.0
S009422,2026-06-14,Oakland Park,P0236,3,32.91,0.0
S007534,2026-04-11,Dania Beach,P0058,2,$6.59,2.0
S009648,2026-06-23,Oakland Park,P0100,1,34.67,0.0
S000081,2025-07-04,Lake Worth,P0250,1,26.07,0.0
S003847,2025-12-02,Oakland Park,P0134,1,13.77,0.0
S002567,2025-10-12,Lake Worth,P0217,1,17.82,2.0
S002834,2025-10-22,Oakland Park,P0009,1,$10.82,0.0
S009005,2026-05-29,Dania Beach,P0258,1,20.03,0.0
S004684,2025-12-21,Oakland Park,P0040,1,30.27,0.0
S001728,2025-09-08,Oakland Park,P0038,1,16.31,0.0
S008716,2026-05-17,Oakland Park,P0227,2,22.7,
S005750,2026-01-28,Dania Beach,P0134,1,13.77,
S000970,2025-08-10,Dania Beach,P0041,1,11.22,0.0
S003290,2025-11-09,Dania Beach,P0094,2,15.94,2.0
S000487,2025-07-20,LAKE WORTH,P0091,1,10.86,0.0
S006081,2026-02-14,Lake Worth,P0250,1,26.07,0.0
S009725,2026-06-26,Lake Worth,P0204,1,30.89,0.0
S005237,2026-01-02,Dania Beach,P0283,2,41.77,0.0
S002703,10/18/2025,Lake Worth,P0052,2,20.69,0.0
S006735,2026-03-16,Dania Beach,P0247,1,11.6,0.0
S002453,2025-10-07,Oakland Park,P0060,1,16.29,2.0
S008455,2026-05-07,Dania Beach,P0112,1,9.26,0.0
S009798,2026-06-29,Lake Worth,P0258,1,20.03,0.0
S003478,2025-11-17,Oakland Park,P0209,1,38.73,
S000529,2025-07-22,Dania Beach,P0105,1,41.09,0.0
S001024,2025-08-12,Oakland Park,P0218,1,12.89,0.0
S001874,2025-09-14,Oakland Park,P0058,1,6.59,0.0
S002019,2025-09-21,Dania Beach,P0028,1,22.61,2.0
S002693,2025-10-17,Oakland Park,P0096,1,17.3,0.0
S002068,2025-09-23,DANIA BEACH,P0157,1,8.43,2.0
S005835,2026-02-01,Dania Beach,P0142,1,14.84,0.0
S005060,2025-12-28,Oakland Park,P0258,2,20.03,0.0
S002981,2025-10-28,Dania Beach,P0186,2,8.27,0.0
S007478,2026-04-10,Oakland Park,P0153,1,24.73,0.0
S003149,2025-11-03,Oakland Park,P0253,1,12.31,0.0
S007502,2026-04-11,Oakland Park,P0128,1,25.5,0.0
S000155,2025-07-06,Dania Beach,P0157,1,8.43,0.0
S007299,2026-04-05,Dania Beach,P0028,1,22.61,0.0
S000689,2025-07-29,Dania Beach,P0296,2,10.05,0.0
S005668,2026-01-24,dania beach,P0181,1,38.54,
S005802,2026-01-31,Oakland Park,P0261,1,13.52,0.0
S008509,2026-05-09,Dania Beach,P0074,2,23.62,5.0
S003319,2025-11-11,Dania Beach,P0045,1,31.47,0.0
S006115,2026-02-15,LAKE WORTH,P0112,1,9.26,0.0
S001445,2025-08-29,Dania Beach,P0045,1,31.47,0.0
S003966,2025-12-05,Oakland Park,P0028,1,22.61,2.0
S003074,11/1/2025,dania beach,P0153,1,24.73,0.0
S006227,2/22/2026,Oakland Park,P0185,1,20.14,5.0
S005641,2026-01-22,Dania Beach,P0255,1,34.26,0.0
S001486,2025-08-30,Lake Worth,P0056,1,36.04,0.0
S004501,2025-12-17,Lake Worth,P0264,1,39.66,5.0
S006602,3/10/2026,Dania Beach,P0004,1,33.33,0.0
S006174,2026-02-19,Dania Beach,P0122,1,15.39,0.0
S009787,2026-06-28,Dania Beach,P0250,1,26.07,0.0
S009142,2026-06-03,Oakland Park,P0173,1,28.8,0.0
S001292,2025-08-23,DANIA BEACH,P0182,1,25.07,0.0
S004231,2025-12-11,Lake Worth,P0268,1,28.7,0.0
S005580,2026-01-19,Dania Beach,P0095,1,15.25,2.0
S006471,2026-03-05,oakland park,P0247,1,11.6,2.0
S001167,2025-08-17,Oakland Park,P0079,1,38.19,0.0
S003201,2025-11-06,lake worth,P0229,1,15.22,0.0
S009317,2026-06-10,Oakland Park,P0081,1,12.2,0.0
S008897,2026-05-24,Oakland Park,P0013,1,19.04,0.0
S000354,2025-07-14,Lake Worth,P0120,1,23.21,0.0
S005886,2026-02-03,Lake Worth,P0078,1,34.08,0.0
S006060,2026-02-13,Dania Beach,P0035,1,25.13,0.0
S008451,2026-05-07,Oakland Park,P0028,1,22.61,0.0
S009533,2026-06-19,Oakland Park,P0209,1,38.73,0.0
S002029,2025-09-21,Lake Worth,P0102,1,16.27,0.0
S001641,2025-09-06,Oakland Park,P0168,1,9.03,0.0
S006889,2026-03-22,Oakland Park,P0192,1,$9.96,0.0
S000916,2025-08-07,Oakland Park,P0041,1,11.22,0.0
S001466,2025-08-30,Dania Beach,P0232,1,35.97,0.0
S002425,2025-10-06,Oakland Park,P0028,1,22.61,0.0
S003941,2025-12-04,Dania Beach,P0123,1,32.28,2.0
S009383,2026-06-13,Oakland Park,P0263,1,24.16,0.0
S007839,2026-04-19,Lake Worth,P0069,1,21.4,0.0
S008094,2026-04-25,Dania Beach,P0067,1,22.05,0.0
S009720,6/26/2026,oakland park,P0222,1,25.03,0.0
S000382,2025-07-15,Dania Beach,P0041,1,11.22,0.0
S003268,2025-11-09,Oakland Park,P0229,2,$15.22,5.0
S004126,2025-12-09,Lake Worth,P0106,2,14.38,0.0
S003076,2025-11-01,Oakland Park,P0258,1,20.03,0.0
S003893,2025-12-03,Oakland Park,P0101,1,40.29,0.0
S007758,2026-04-17,Oakland Park,P0193,1,15.19,0.0
S003034,10/31/2025,Oakland Park,P0028,1,22.61,0.0
S008803,5/21/2026,LAKE WORTH,P0258,2,20.03,0.0
S002451,2025-10-07,Dania Beach,P0066,1,15.19,0.0
S009375,2026-06-13,Dania Beach,P0045,2,31.47,0.0
S008436,2026-05-07,Dania Beach,P0229,1,15.22,0.0
S001915,2025-09-16,Dania Beach,P0132,1,38.62,0.0
S009813,2026-06-29,Oakland Park,P0123,1,32.28,0.0
S007660,2026-04-14,Lake Worth,P0208,1,8.68,0.0
S000327,2025-07-13,Oakland Park,P0187,1,8.33,0.0
S007125,2026-04-01,Lake Worth,P0095,1,15.25,0.0
S008421,2026-05-06,Oakland Park,P0092,1,34.43,5.0
S005351,2026-01-08,Lake Worth,P0083,1,9.28,0.0
S007342,2026-04-06,Dania Beach,P0258,1,20.03,0.0
S007793,2026-04-18,Oakland Park,P0242,1,16.38,0.0
S005192,2025-12-31,Dania Beach,P0042,1,$16.07,0.0
S009750,2026-06-27,Oakland Park,P0200,1,20.12,5.0
S000399,2025-07-16,Oakland Park,P0141,2,18.03,0.0
S008337,2026-05-03,Dania Beach,P0266,2,28.75,0.0
S006627,2026-03-11,Dania Beach,P0258,1,$20.03,0.0
S005884,2026-02-03,Dania Beach,P0205,1,34.1,0.0
S004556,2025-12-18,Lake Worth,P0120,1,23.21,0.0
S000987,8/10/2025,Oakland Park,P0081,1,12.2,0.0
S004404,2025-12-14,Oakland Park,P0138,1,18.5,0.0
S007019,2026-03-28,Lake Worth,P0264,1,39.66,0.0
S002152,2025-09-26,Dania Beach,P0258,1,20.03,0.0
S007607,2026-04-13,Oakland Park,P0281,2,17.35,0.0
S007399,2026-04-08,Dania Beach,P0281,1,17.35,0.0
S008660,2026-05-15,Oakland Park,P0102,3,16.27,0.0
S002150,2025-09-26,Oakland Park,P0121,1,26.48,0.0
S001844,2025-09-13,Lake Worth,P0031,1,23.06,0.0
S001544,2025-09-01,Oakland Park,P0141,1,18.03,0.0
S008172,2026-04-27,Oakland Park,P0229,1,15.22,0.0
S001366,2025-08-26,Dania Beach,P0229,1,15.22,
S007678,2026-04-14,OAKLAND PARK,P0042,1,16.07,0.0
S001363,2025-08-26,Lake Worth,P0068,1,18.85,0.0
S005337,2026-01-07,Lake Worth,P0122,1,15.39,0.0
S003949,2025-12-05,Dania Beach,P0042,1,16.07,0.0
S006438,2026-03-04,Oakland Park,P0061,1,13.54,
S002611,2025-10-14,Oakland Park,P0281,2,17.35,
S009559,2026-06-20,Oakland Park,P0084,1,8.22,0.0
S000276,2025-07-11,Lake Worth,P0192,1,9.96,0.0
S007626,2026-04-13,Lake Worth,P0298,1,10.79,0.0
S005287,2026-01-04,Lake Worth,P0219,1,19.95,0.0
S008441,2026-05-07,Oakland Park,P0127,1,26.3,0.0
S006979,3/26/2026,Dania Beach,P0020,1,24.25,0.0
S005026,12/28/2025,Oakland Park,P0099,1,32.17,0.0
S001462,8/29/2025,Oakland Park,P0137,1,34.89,2.0
S000800,2025-08-02,Oakland Park,P0133,1,31.55,0.0
S002435,2025-10-06,Dania Beach,P0279,1,5.18,0.0
S005215,2025-12-31,Dania Beach,P0229,1,15.22,0.0
S008385,2026-05-05,Oakland Park,P0128,1,25.5,0.0
S008968,2026-05-27,LAKE WORTH,P0297,1,17.64,0.0
S005861,2026-02-02,Oakland Park,P0059,1,27.7,5.0
S005553,2026-01-18,Lake Worth,P0283,1,41.77,
S006623,2026-03-11,Dania Beach,P0022,1,7.3,0.0
S001689,9/7/2025,Oakland Park,P0184,2,16.92,0.0
S000855,2025-08-04,Dania Beach,P0145,1,18.52,0.0
S009166,2026-06-04,Oakland Park,P0248,1,14.4,0.0
S006213,2026-02-21,Dania Beach,P0258,1,20.03,0.0
S009244,2026-06-07,Dania Beach,P0020,1,24.25,0.0
S000015,2025-07-01,Oakland Park,P0131,1,10.61,0.0
S006916,2026-03-23,OAKLAND PARK,P0288,1,39.45,0.0
S009805,2026-06-29,Dania Beach,P0228,1,12.36,0.0
S006896,2026-03-22,Lake Worth,P0258,1,20.03,0.0
S002967,10/28/2025,Lake Worth,P0008,2,23.36,
S006527,2026-03-07,dania beach,P0160,1,15.14,0.0
S003359,2025-11-12,Dania Beach,P0010,1,$26.25,2.0
S001614,2025-09-04,Lake Worth,P0258,1,20.03,0.0
S009645,2026-06-23,lake worth,P0101,1,40.29,0.0
S003231,2025-11-07,Oakland Park,P0141,1,18.03,0.0
S000485,2025-07-20,lake worth,P0152,2,10.83,0.0
S007927,4/21/2026,Dania Beach,P0005,1,12.32,2.0
S000636,2025-07-27,Lake Worth,P0163,1,$12.13,2.0
S009376,6/13/2026,Dania Beach,P0240,1,29.77,0.0
S005224,2026-01-01,Oakland Park,P0123,1,32.28,0.0
S007359,4/7/2026,Lake Worth,P0233,1,22.74,2.0
S004570,12/19/2025,Oakland Park,P0116,1,38.74,0.0
S001802,2025-09-12,Oakland Park,P0227,1,22.7,2.0
S009314,2026-06-10,OAKLAND PARK,P0082,1,11.34,0.0
S004938,2025-12-26,Dania Beach,P0233,2,22.74,0.0
S004620,2025-12-20,dania beach,P0113,1,$15.71,0.0
S007387,2026-04-08,Oakland Park,P0181,1,38.54,2.0
S001819,2025-09-12,Lake Worth,P0152,1,10.83,0.0
S008596,2026-05-12,Dania Beach,P0258,1,20.03,0.0
S009127,2026-06-02,Dania Beach,P0256,1,20.62,0.0
S002448,2025-10-07,Lake Worth,P0128,1,25.5,0.0
S000639,7/27/2025,Oakland Park,P0234,1,39.24,0.0
S000531,7/22/2025,Oakland Park,P0227,1,22.7,0.0
S005082,2025-12-29,Oakland Park,P0134,1,13.77,0.0
S008039,2026-04-24,Dania Beach,P0005,1,12.32,0.0
S001314,2025-08-24,Dania Beach,P0135,1,18.06,0.0
S005543,1/18/2026,Dania Beach,P0045,3,31.47,0.0
S002468,2025-10-07,Lake Worth,P0219,1,19.95,2.0
S009529,2026-06-19,Dania Beach,P0247,1,$11.6,0.0
S002814,2025-10-21,Oakland Park,P0229,1,15.22,0.0
S007425,2026-04-08,Dania Beach,P0200,1,20.12,0.0
S008422,5/6/2026,Lake Worth,P0181,2,38.54,0.0
S007272,2026-04-05,Dania Beach,P0229,1,15.22,5.0
S003473,2025-11-17,Dania Beach,P0229,1,15.22,0.0
S001525,2025-08-31,Dania Beach,P0253,1,12.31,0.0
S000013,2025-07-01,Dania Beach,P0095,1,15.25,0.0
S008614,2026-05-13,Lake Worth,P0155,1,33.74,5.0
S005179,2025-12-31,Dania Beach,P0045,1,31.47,0.0
S003199,2025-11-05,Dania Beach,P0027,1,16.28,5.0
S008507,2026-05-09,Dania Beach,P0086,1,19.54,0.0
S004242,2025-12-11,DANIA BEACH,P0258,1,20.03,0.0
S000014,2025-07-01,Lake Worth,P0293,1,17.47,2.0
S005912,2026-02-05,Dania Beach,P0043,1,11.96,0.0
S001384,2025-08-26,Dania Beach,P0064,1,22.4,0.0
S002548,2025-10-11,Dania Beach,P0009,1,10.82,0.0
S005152,2025-12-30,Dania Beach,P0059,1,27.7,0.0
S007251,2026-04-04,Dania Beach,P0258,1,20.03,0.0
S002223,2025-09-28,Oakland Park,P0194,1,31.47,5.0
S008842,5/22/2026,Dania Beach,P0232,1,35.97,0.0
S002531,2025-10-11,Dania Beach,P0071,1,14.0,0.0
S001559,2025-09-02,Dania Beach,P0102,1,16.27,0.0
S004813,2025-12-24,Oakland Park,P0145,1,18.52,0.0
S003677,2025-11-26,Lake Worth,P0099,1,32.17,0.0
S003174,11/4/2025,Lake Worth,P0145,1,18.52,0.0
S006381,2026-03-01,Oakland Park,P0026,1,24.77,0.0
S003046,2025-10-31,Dania Beach,P0077,1,38.06,
S009736,2026-06-27,Lake Worth,P0190,2,31.63,2.0
S007346,4/6/2026,Lake Worth,P0063,1,32.31,0.0
S007911,2026-04-20,Oakland Park,P0025,1,37.2,0.0
S002749,2025-10-19,Dania Beach,P0123,1,32.28,0.0
S001078,2025-08-14,Lake Worth,P0107,1,35.69,0.0
S006801,2026-03-19,Oakland Park,P0091,1,10.86,0.0
S004010,2025-12-06,Oakland Park,P0169,1,28.05,0.0
S008485,2026-05-09,Dania Beach,P0181,1,$38.54,5.0
S009686,2026-06-24,Dania Beach,P0112,2,9.26,0.0
S005247,2026-01-03,Lake Worth,P0112,1,9.26,0.0
S004954,2025-12-27,Dania Beach,P0047,1,11.39,0.0
S005282,2026-01-04,Lake Worth,P0226,1,19.09,0.0
S000919,2025-08-07,Oakland Park,P0190,1,31.63,0.0
S007688,2026-04-15,Oakland Park,P0190,1,31.63,0.0
S007404,2026-04-08,Oakland Park,P0138,1,18.5,2.0
S009205,2026-06-06,Lake Worth,P0185,1,20.14,0.0
S000694,2025-07-29,Lake Worth,P0138,1,18.5,0.0
S005225,2026-01-01,Dania Beach,P0264,1,39.66,5.0
S001695,2025-09-07,Lake Worth,P0046,1,16.17,0.0
S000202,2025-07-07,Dania Beach,P0268,1,28.7,0.0
S006743,2026-03-16,Lake Worth,P0051,1,31.0,0.0
S000313,7/12/2025,Oakland Park,P0120,1,23.21,0.0
S005621,2026-01-21,Dania Beach,P0258,1,20.03,0.0
S002322,2025-10-02,Dania Beach,P0258,2,20.03,0.0
S000061,2025-07-03,Oakland Park,P0258,1,20.03,0.0
S002177,9/27/2025,Dania Beach,P0158,1,15.94,0.0
S004464,2025-12-16,Lake Worth,P0258,1,20.03,0.0
S003226,2025-11-07,Dania Beach,P0152,1,10.83,0.0
S000622,2025-07-26,Dania Beach,P0120,1,23.21,0.0
S005581,2026-01-19,Dania Beach,P0048,1,43.54,5.0
S006033,2026-02-11,Dania Beach,P0123,1,32.28,0.0
S005109,2025-12-29,Lake Worth,P0242,1,16.38,0.0
S007316,2026-04-05,Dania Beach,P0068,1,18.85,0.0
S009027,2026-05-30,Lake Worth,P0176,1,38.34,2.0
S003145,11/3/2025,Lake Worth,P0094,1,15.94,0.0
S006135,2026-02-17,Dania Beach,P0090,1,39.67,0.0
S005296,2026-01-04,Oakland Park,P0181,2,$38.54,2.0
S002006,2025-09-20,oakland park,P0206,1,25.28,0.0
S004605,2025-12-19,Lake Worth,P0258,1,20.03,0.0
S002370,2025-10-04,Oakland Park,P0083,1,9.28,
S001141,2025-08-17,Lake Worth,P0251,1,16.69,0.0
S000277,2025-07-11,Oakland Park,P0272,1,18.29,0.0
S009467,2026-06-16,Oakland Park,P0102,1,16.27,0.0
